search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,mlp1_activation,mlp1_alpha,mlp1_hidden_layers,mlp1_learning_rate,mlp1_learning_rate_init,mlp1_max_iter,mlp1_solver,mlp2_activation,mlp2_alpha,mlp2_hidden_layers,mlp2_learning_rate,mlp2_learning_rate_init,mlp2_max_iter,mlp2_solver,mlp3_activation,mlp3_alpha,mlp3_hidden_layers,mlp3_learning_rate,mlp3_learning_rate_init,mlp3_max_iter,mlp3_solver
9,1,0.5990016830979126,0.043665430423175645,1.0,0.0,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(1.9055600219507075e-05), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.08943757712996477), 'mlp1_max_iter': 1353, 'mlp1_solver': 'adam', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.0031543051317731345), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.00038907886143108115), 'mlp2_max_iter': 1396, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.0010721887754519552), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.00020339050206280595), 'mlp3_max_iter': 635, 'mlp3_solver': 'lbfgs'}",relu,1.9055600219507075e-05,"(1024, 256)",adaptive,0.08943757712996477,1353,adam,relu,0.0031543051317731345,"(256,)",constant,0.00038907886143108115,1396,lbfgs,relu,0.0010721887754519552,"(100, 50, 25)",constant,0.00020339050206280595,635,lbfgs
9,2,0.42639575139158936,0.020061468943667962,0.999240129554923,0.0006759585554954065,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(3.232828035151826e-05), 'mlp1_hidden_layers': (1024, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.00011203448936022055), 'mlp1_max_iter': 841, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.054909953225853854), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.003909748746605307), 'mlp2_max_iter': 1319, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.08323210157697403), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.003632860124755514), 'mlp3_max_iter': 547, 'mlp3_solver': 'adam'}",relu,3.232828035151826e-05,"(1024, 256, 128)",constant,0.00011203448936022055,841,adam,tanh,0.054909953225853854,"(256, 128)",adaptive,0.003909748746605307,1319,lbfgs,tanh,0.08323210157697403,"(100, 50)",adaptive,0.003632860124755514,547,adam
9,3,0.6201963262981824,0.03510177884936763,0.9978930438904969,0.0004922759670323022,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(6.152004192004047e-05), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0011671367480729318), 'mlp1_max_iter': 967, 'mlp1_solver': 'adam', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.0067796836671777895), 'mlp2_hidden_layers': (128,), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.00869448813882069), 'mlp2_max_iter': 1322, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.027757184400335148), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.0001742653281396852), 'mlp3_max_iter': 518, 'mlp3_solver': 'adam'}",relu,6.152004192004047e-05,"(768, 256)",adaptive,0.0011671367480729318,967,adam,relu,0.0067796836671777895,"(128,)",adaptive,0.00869448813882069,1322,lbfgs,tanh,0.027757184400335148,"(50,)",constant,0.0001742653281396852,518,adam
9,4,0.3419344330035979,0.04503807703031163,0.7240023143110446,0.03709476462346445,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.004142087825677075), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0004283659578043667), 'mlp1_max_iter': 843, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.06649415504028326), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.00019261266754799363), 'mlp2_max_iter': 1228, 'mlp2_solver': 'adam', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(5.5272340777586375e-05), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.000861151858449805), 'mlp3_max_iter': 1187, 'mlp3_solver': 'adam'}",logistic,0.004142087825677075,"(1024, 256)",adaptive,0.0004283659578043667,843,adam,logistic,0.06649415504028326,"(256, 128, 64)",constant,0.00019261266754799363,1228,adam,logistic,5.5272340777586375e-05,"(100, 50)",constant,0.000861151858449805,1187,adam
10,0,0.6096790013386679,0.039360010056710804,0.998400856152984,0.0015046100233611962,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(2.1977517331318178e-05), 'mlp1_hidden_layers': (512, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.0005005686060480688), 'mlp1_max_iter': 1056, 'mlp1_solver': 'adam', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.00025284686873695497), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.05665114081427448), 'mlp2_max_iter': 1208, 'mlp2_solver': 'sgd', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.017656392899747016), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.003437553191902505), 'mlp3_max_iter': 809, 'mlp3_solver': 'lbfgs'}",relu,2.1977517331318178e-05,"(512, 256, 128)",constant,0.0005005686060480688,1056,adam,relu,0.00025284686873695497,"(256, 128, 64)",adaptive,0.05665114081427448,1208,sgd,tanh,0.017656392899747016,"(50, 25)",adaptive,0.003437553191902505,809,lbfgs
10,1,0.5854896867165802,0.03009940270744396,1.0,0.0,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.008639179936070164), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0020760057751148917), 'mlp1_max_iter': 706, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.0006413375291318108), 'mlp2_hidden_layers': (128,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.010522845480233618), 'mlp2_max_iter': 1097, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.0017027281194363828), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.00012417865789325993), 'mlp3_max_iter': 542, 'mlp3_solver': 'lbfgs'}",relu,0.008639179936070164,"(768, 256, 128)",adaptive,0.0020760057751148917,706,sgd,relu,0.0006413375291318108,"(128,)",constant,0.010522845480233618,1097,lbfgs,tanh,0.0017027281194363828,"(50,)",adaptive,0.00012417865789325993,542,lbfgs
10,2,0.5557710216989318,0.045344330099290564,1.0,0.0,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.005120048624881038), 'mlp1_hidden_layers': (1024, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.031512024613700076), 'mlp1_max_iter': 650, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.008798437346699743), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.00023766932865536259), 'mlp2_max_iter': 1147, 'mlp2_solver': 'adam', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(2.0286487248386954e-05), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.00046267417990581203), 'mlp3_max_iter': 1138, 'mlp3_solver': 'lbfgs'}",logistic,0.005120048624881038,"(1024, 256, 128)",adaptive,0.031512024613700076,650,adam,tanh,0.008798437346699743,"(256,)",adaptive,0.00023766932865536259,1147,adam,relu,2.0286487248386954e-05,"(50,)",constant,0.00046267417990581203,1138,lbfgs
10,3,0.6079615395780493,0.018039873639732095,0.9978069276165975,0.0013714067002855933,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.0006401173156229731), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0015535005995354115), 'mlp1_max_iter': 1143, 'mlp1_solver': 'adam', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(5.542456127449478e-05), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.00013536555312027325), 'mlp2_max_iter': 1178, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.0003941898712379709), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.00683150653904271), 'mlp3_max_iter': 1207, 'mlp3_solver': 'adam'}",logistic,0.0006401173156229731,"(768, 256)",adaptive,0.0015535005995354115,1143,adam,relu,5.542456127449478e-05,"(256, 128, 64)",adaptive,0.00013536555312027325,1178,lbfgs,relu,0.0003941898712379709,"(100, 50, 25)",constant,0.00683150653904271,1207,adam
10,4,0.6094737099402823,0.03514772732855251,0.9960044416582761,0.0013765800795453777,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(4.643399984160726e-05), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0050918659119539396), 'mlp1_max_iter': 1414, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.013355992455243552), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0034380474911049033), 'mlp2_max_iter': 512, 'mlp2_solver': 'sgd', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.020232076248314856), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.0013620435065747544), 'mlp3_max_iter': 812, 'mlp3_solver': 'lbfgs'}",relu,4.643399984160726e-05,"(1024, 256)",adaptive,0.0050918659119539396,1414,adam,logistic,0.013355992455243552,"(256,)",adaptive,0.0034380474911049033,512,sgd,relu,0.020232076248314856,"(100, 50)",constant,0.0013620435065747544,812,lbfgs
11,0,0.485751093049705,0.025891987095504394,1.0,0.0,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(4.2539516054090696e-05), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.07539368061945668), 'mlp1_max_iter': 1404, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.01629710666986318), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.05368789477279721), 'mlp2_max_iter': 1304, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.000703840928326654), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.049999522812561516), 'mlp3_max_iter': 1124, 'mlp3_solver': 'lbfgs'}",tanh,4.2539516054090696e-05,"(1024, 256)",adaptive,0.07539368061945668,1404,sgd,tanh,0.01629710666986318,"(256, 128, 64)",adaptive,0.05368789477279721,1304,lbfgs,relu,0.000703840928326654,"(50,)",adaptive,0.049999522812561516,1124,lbfgs
11,1,0.26795061920552177,0.03317609479744328,0.8326371038966892,0.09292329115328614,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.05178484207993379), 'mlp1_hidden_layers': (1024, 384, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.043381585721063085), 'mlp1_max_iter': 1425, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(2.3677620802960654e-05), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.00836339536190918), 'mlp2_max_iter': 1412, 'mlp2_solver': 'adam', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.000625870657840331), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.0047178452494788265), 'mlp3_max_iter': 603, 'mlp3_solver': 'adam'}",relu,0.05178484207993379,"(1024, 384, 128)",adaptive,0.043381585721063085,1425,adam,tanh,2.3677620802960654e-05,"(128, 64)",constant,0.00836339536190918,1412,adam,tanh,0.000625870657840331,"(50, 25)",adaptive,0.0047178452494788265,603,adam
11,2,0.6042888649146466,0.031599402156184925,0.9966583970361225,0.0017112293608260104,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.017637766147413764), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.006285787383571523), 'mlp1_max_iter': 724, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.01279826336845247), 'mlp2_hidden_layers': (128,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.00447859614708238), 'mlp2_max_iter': 1148, 'mlp2_solver': 'sgd', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(1.7413647326652585e-05), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.0010119391329800837), 'mlp3_max_iter': 1149, 'mlp3_solver': 'lbfgs'}",relu,0.017637766147413764,"(768, 256, 128)",adaptive,0.006285787383571523,724,adam,tanh,0.01279826336845247,"(128,)",constant,0.00447859614708238,1148,sgd,relu,1.7413647326652585e-05,"(100, 50)",adaptive,0.0010119391329800837,1149,lbfgs
11,3,0.533811770869703,0.028663621573590325,1.0,0.0,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.0001247767745692369), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.006290480759278872), 'mlp1_max_iter': 1106, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.01975249218683548), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.011968180896525875), 'mlp2_max_iter': 1327, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.012468637991703557), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.012623576098180876), 'mlp3_max_iter': 606, 'mlp3_solver': 'lbfgs'}",tanh,0.0001247767745692369,"(768, 256, 128)",adaptive,0.006290480759278872,1106,sgd,relu,0.01975249218683548,"(128, 64)",adaptive,0.011968180896525875,1327,lbfgs,logistic,0.012468637991703557,"(50, 25)",constant,0.012623576098180876,606,lbfgs
11,4,0.5908201366695031,0.02772203180183406,0.9999061669834134,0.00018766603317295073,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.00017553202114202986), 'mlp1_hidden_layers': (1024, 384, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.00011950904357206296), 'mlp1_max_iter': 933, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(2.5540628941670086e-05), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.00022643005117893125), 'mlp2_max_iter': 546, 'mlp2_solver': 'adam', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.01521064160613859), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.0007126228138734353), 'mlp3_max_iter': 834, 'mlp3_solver': 'lbfgs'}",logistic,0.00017553202114202986,"(1024, 384, 128)",constant,0.00011950904357206296,933,adam,tanh,2.5540628941670086e-05,"(256, 128, 64)",adaptive,0.00022643005117893125,546,adam,relu,0.01521064160613859,"(50,)",adaptive,0.0007126228138734353,834,lbfgs
12,0,0.5830810293817473,0.04196643948802908,1.0,0.0,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.00048762296982635605), 'mlp1_hidden_layers': (1024, 384, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0004268699570102032), 'mlp1_max_iter': 1294, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.023034550577366905), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.00026079472655964406), 'mlp2_max_iter': 1022, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.00032475413635383167), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.0006911155218331535), 'mlp3_max_iter': 903, 'mlp3_solver': 'lbfgs'}",tanh,0.00048762296982635605,"(1024, 384, 128)",adaptive,0.0004268699570102032,1294,sgd,relu,0.023034550577366905,"(256, 128, 64)",adaptive,0.00026079472655964406,1022,lbfgs,relu,0.00032475413635383167,"(50, 25)",adaptive,0.0006911155218331535,903,lbfgs
12,1,0.4289247062713666,0.0387383461917291,0.8316600102958779,0.08990702148930037,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.052558048974098076), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.0003126165762089105), 'mlp1_max_iter': 1403, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(2.2023150023036117e-05), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0018755928910454689), 'mlp2_max_iter': 1065, 'mlp2_solver': 'adam', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(3.013515806279931e-05), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.00017603638500705997), 'mlp3_max_iter': 807, 'mlp3_solver': 'adam'}",relu,0.052558048974098076,"(768, 256, 128)",constant,0.0003126165762089105,1403,sgd,tanh,2.2023150023036117e-05,"(128, 64)",adaptive,0.0018755928910454689,1065,adam,logistic,3.013515806279931e-05,"(50,)",adaptive,0.00017603638500705997,807,adam
12,2,0.6061906621137602,0.03489299402965868,0.9977254940445139,0.0012750320480492048,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.03723811923252391), 'mlp1_hidden_layers': (512, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.03650499545258185), 'mlp1_max_iter': 695, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.022866535209417865), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0018363585094304355), 'mlp2_max_iter': 951, 'mlp2_solver': 'adam', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.0714566044228259), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.007318353921747417), 'mlp3_max_iter': 838, 'mlp3_solver': 'lbfgs'}",relu,0.03723811923252391,"(512, 256, 128)",adaptive,0.03650499545258185,695,sgd,relu,0.022866535209417865,"(256, 128, 64)",adaptive,0.0018363585094304355,951,adam,tanh,0.0714566044228259,"(100, 50, 25)",constant,0.007318353921747417,838,lbfgs
12,3,0.18077814689414123,0.014885033690376262,0.5732106733881597,0.07961830572636129,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.09845873564223381), 'mlp1_hidden_layers': (512, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.06347971140732875), 'mlp1_max_iter': 711, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(6.155720580027317e-05), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.002214530199935627), 'mlp2_max_iter': 675, 'mlp2_solver': 'sgd', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(3.502638890899693e-05), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.002674105159875898), 'mlp3_max_iter': 655, 'mlp3_solver': 'adam'}",relu,0.09845873564223381,"(512, 256, 128)",constant,0.06347971140732875,711,adam,tanh,6.155720580027317e-05,"(256,)",constant,0.002214530199935627,675,sgd,tanh,3.502638890899693e-05,"(50, 25)",constant,0.002674105159875898,655,adam
12,4,0.5910988108882896,0.04183444102821784,0.9533948279556613,0.007773360918667093,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.0077733541259023325), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.008379422793577524), 'mlp1_max_iter': 906, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(2.2399983094543096e-05), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0026779024362580946), 'mlp2_max_iter': 1237, 'mlp2_solver': 'sgd', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.0024689916415635044), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.00016334346576615016), 'mlp3_max_iter': 858, 'mlp3_solver': 'adam'}",relu,0.0077733541259023325,"(768, 256, 128)",constant,0.008379422793577524,906,adam,logistic,2.2399983094543096e-05,"(256, 128)",adaptive,0.0026779024362580946,1237,sgd,relu,0.0024689916415635044,"(100, 50)",constant,0.00016334346576615016,858,adam
13,0,0.6016700276420137,0.025873085214679962,0.998946173420794,0.0006740115629179196,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(7.132293807910563e-05), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.01353951944005348), 'mlp1_max_iter': 674, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(1.872979539876671e-05), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.0016716140737483263), 'mlp2_max_iter': 588, 'mlp2_solver': 'sgd', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(3.304244930836378e-05), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.00039756741266161954), 'mlp3_max_iter': 691, 'mlp3_solver': 'lbfgs'}",relu,7.132293807910563e-05,"(768, 256, 128)",constant,0.01353951944005348,674,sgd,logistic,1.872979539876671e-05,"(256, 128, 64)",constant,0.0016716140737483263,588,sgd,relu,3.304244930836378e-05,"(100, 50, 25)",adaptive,0.00039756741266161954,691,lbfgs
13,1,0.5772264915484822,0.034135693050296685,1.0,0.0,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(4.530649892702733e-05), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.003984190148567868), 'mlp1_max_iter': 1075, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.061908458264666434), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.00024568272808170197), 'mlp2_max_iter': 859, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.005328736032111061), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.002686944606450619), 'mlp3_max_iter': 1342, 'mlp3_solver': 'lbfgs'}",logistic,4.530649892702733e-05,"(768, 256)",constant,0.003984190148567868,1075,sgd,logistic,0.061908458264666434,"(256, 128)",constant,0.00024568272808170197,859,lbfgs,relu,0.005328736032111061,"(100, 50)",constant,0.002686944606450619,1342,lbfgs
13,2,0.5886881872259131,0.014998049262534122,0.9972332461636461,0.0007790358437127442,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.0008279614847689301), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.07280150060257977), 'mlp1_max_iter': 778, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.00021040035721946518), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.001944657426023396), 'mlp2_max_iter': 905, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.036859655610104514), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.00832172409948626), 'mlp3_max_iter': 564, 'mlp3_solver': 'adam'}",tanh,0.0008279614847689301,"(768, 256)",constant,0.07280150060257977,778,sgd,relu,0.00021040035721946518,"(256, 128, 64)",adaptive,0.001944657426023396,905,lbfgs,tanh,0.036859655610104514,"(50,)",adaptive,0.00832172409948626,564,adam
13,3,0.22640613388785305,0.016623422800776118,0.8217728954736044,0.09356253000492401,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.002751076032288567), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.005215539654569441), 'mlp1_max_iter': 1493, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.00889239694552592), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.030678671616651124), 'mlp2_max_iter': 1362, 'mlp2_solver': 'sgd', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.004928302593888156), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.001597971604344962), 'mlp3_max_iter': 693, 'mlp3_solver': 'adam'}",logistic,0.002751076032288567,"(768, 256, 128)",adaptive,0.005215539654569441,1493,sgd,tanh,0.00889239694552592,"(256, 128, 64)",constant,0.030678671616651124,1362,sgd,tanh,0.004928302593888156,"(50,)",constant,0.001597971604344962,693,adam
