search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver
15,5,0.4570791158760672,0.0551910731189696,0.9456573116517871,0.011370643060552925,"{'alpha': np.float64(0.0009337368167001028), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.06295017203351161), 'max_iter': 1147, 'solver': 'sgd'}",0.0009337368167001028,"(1024, 384)",adaptive,0.06295017203351161,1147,sgd
15,6,0.4393875345148925,0.06167353544193566,0.9281610540496633,0.05224947605409025,"{'alpha': np.float64(0.0019472635249695128), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.044615929978427414), 'max_iter': 1018, 'solver': 'sgd'}",0.0019472635249695128,"(512, 256)",constant,0.044615929978427414,1018,sgd
15,7,0.49526131361048586,0.04040834186125342,1.0,0.0,"{'alpha': np.float64(0.0028954650028147565), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.009288168455613246), 'max_iter': 637, 'solver': 'lbfgs'}",0.0028954650028147565,"(1024, 256, 64)",adaptive,0.009288168455613246,637,lbfgs
15,8,0.056542740345393604,0.03592085469701043,0.08096197932534198,0.03255052356619434,"{'alpha': np.float64(0.0012742348076606824), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0295888733144536), 'max_iter': 920, 'solver': 'adam'}",0.0012742348076606824,"(1024, 512)",constant,0.0295888733144536,920,adam
15,9,0.4830440306414877,0.018014452438640773,1.0,0.0,"{'alpha': np.float64(0.0005709107955721683), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.036241101430004447), 'max_iter': 1197, 'solver': 'lbfgs'}",0.0005709107955721683,"(512, 256)",adaptive,0.036241101430004447,1197,lbfgs
15,10,0.42167831804904254,0.05276980678425285,1.0,0.0,"{'alpha': np.float64(0.008447144112584397), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.01684582947437341), 'max_iter': 913, 'solver': 'lbfgs'}",0.008447144112584397,"(1024, 256, 128)",adaptive,0.01684582947437341,913,lbfgs
15,11,0.4029685434346493,0.0841361079835694,0.8870728866121379,0.11732980533691988,"{'alpha': np.float64(0.0006187108757038808), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.010171636045559691), 'max_iter': 625, 'solver': 'sgd'}",0.0006187108757038808,"(1024, 384)",constant,0.010171636045559691,625,sgd
15,12,0.4764835128690999,0.03382801077704667,1.0,0.0,"{'alpha': np.float64(0.0009045852036570885), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.011882150165312872), 'max_iter': 1147, 'solver': 'lbfgs'}",0.0009045852036570885,"(256, 256)",constant,0.011882150165312872,1147,lbfgs
15,13,0.4303513837008552,0.08016301246353297,0.9102352099648836,0.05894646085930804,"{'alpha': np.float64(0.0027553569743154283), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.010400944439921128), 'max_iter': 981, 'solver': 'sgd'}",0.0027553569743154283,"(512, 512)",constant,0.010400944439921128,981,sgd
15,14,0.4683660224835696,0.03489796948041312,0.9482890772113197,0.009157991461394833,"{'alpha': np.float64(0.004115060564457895), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04062777170186092), 'max_iter': 796, 'solver': 'sgd'}",0.004115060564457895,"(1024, 256)",constant,0.04062777170186092,796,sgd
15,15,0.43687300150461955,0.06616322142899884,0.9066867471976142,0.06250492131184132,"{'alpha': np.float64(0.000996738108875168), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.012063123279788942), 'max_iter': 835, 'solver': 'sgd'}",0.000996738108875168,"(1024,)",constant,0.012063123279788942,835,sgd
15,16,0.4830440306414877,0.018014452438640773,1.0,0.0,"{'alpha': np.float64(0.000491638944836243), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00032489681257413653), 'max_iter': 817, 'solver': 'lbfgs'}",0.000491638944836243,"(512, 256)",constant,0.00032489681257413653,817,lbfgs
15,17,0.39480604512995815,0.06930731225038214,0.8579635672346715,0.10441781228365267,"{'alpha': np.float64(0.005181158543883863), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0007105401277682468), 'max_iter': 769, 'solver': 'adam'}",0.005181158543883863,"(1024, 256, 64)",constant,0.0007105401277682468,769,adam
15,18,0.3985998042071963,0.06416515634304196,0.8992732270692423,0.08938102785298897,"{'alpha': np.float64(2.6517611116898507e-05), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0038265796448321374), 'max_iter': 1106, 'solver': 'adam'}",2.6517611116898507e-05,"(512, 256)",adaptive,0.0038265796448321374,1106,adam
15,19,0.15763447086333746,0.03832435057621691,0.37149374004606656,0.16128323217756385,"{'alpha': np.float64(0.007273040544847148), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0001742328789255761), 'max_iter': 753, 'solver': 'sgd'}",0.007273040544847148,"(2048, 256)",adaptive,0.0001742328789255761,753,sgd
16,0,0.4704954369018308,0.03228625344987988,1.0,0.0,"{'alpha': np.float64(1.188339197185795e-05), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00025573552558277505), 'max_iter': 1168, 'solver': 'lbfgs'}",1.188339197185795e-05,"(1024, 256, 128)",adaptive,0.00025573552558277505,1168,lbfgs
16,1,0.49275897972445293,0.03643363440271811,1.0,0.0,"{'alpha': np.float64(0.00358199286886662), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.011928008890124386), 'max_iter': 807, 'solver': 'lbfgs'}",0.00358199286886662,"(1024, 512)",constant,0.011928008890124386,807,lbfgs
16,2,0.41134456922688784,0.043112345055818554,0.9386832662231281,0.019132703938509975,"{'alpha': np.float64(5.5691581317663676e-05), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00439083771087669), 'max_iter': 613, 'solver': 'sgd'}",5.5691581317663676e-05,"(1536, 384, 128)",adaptive,0.00439083771087669,613,sgd
16,3,0.4518268225081929,0.033073952521809356,0.9253022257845401,0.028941702618672675,"{'alpha': np.float64(0.00014925241508344347), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.002764106122456548), 'max_iter': 1109, 'solver': 'adam'}",0.00014925241508344347,"(1024, 384)",constant,0.002764106122456548,1109,adam
16,4,0.026937036461340325,0.007395118494418285,0.027495790590271674,0.007831835100184531,"{'alpha': np.float64(1.7046959516082415e-05), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.05008735221883365), 'max_iter': 898, 'solver': 'adam'}",1.7046959516082415e-05,"(2048, 256)",constant,0.05008735221883365,898,adam
16,5,0.04119031287966081,0.013886891357129852,0.046190336599109226,0.01081130551786874,"{'alpha': np.float64(0.007228301383337965), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.04918542361336902), 'max_iter': 744, 'solver': 'adam'}",0.007228301383337965,"(768, 256)",adaptive,0.04918542361336902,744,adam
16,6,0.47104082577132395,0.023378162342631285,1.0,0.0,"{'alpha': np.float64(1.1193000225578399e-05), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.03490876155112281), 'max_iter': 1116, 'solver': 'lbfgs'}",1.1193000225578399e-05,"(1024, 384, 128)",adaptive,0.03490876155112281,1116,lbfgs
16,7,0.47608696182097726,0.023094147008979143,1.0,0.0,"{'alpha': np.float64(0.004537046145063422), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0013510095440987622), 'max_iter': 962, 'solver': 'lbfgs'}",0.004537046145063422,"(512,)",constant,0.0013510095440987622,962,lbfgs
16,8,0.4955413069513515,0.016310754032145745,1.0,0.0,"{'alpha': np.float64(1.2171396247778261e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00892879192504281), 'max_iter': 649, 'solver': 'lbfgs'}",1.2171396247778261e-05,"(1024, 256)",constant,0.00892879192504281,649,lbfgs
16,9,0.4917775463430195,0.03028239276917836,1.0,0.0,"{'alpha': np.float64(2.015052414678041e-05), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.053306488204648166), 'max_iter': 730, 'solver': 'lbfgs'}",2.015052414678041e-05,"(1024, 512)",adaptive,0.053306488204648166,730,lbfgs
16,10,0.38704922893870264,0.07095816518517206,0.8615590601153243,0.11282099440972117,"{'alpha': np.float64(0.007693032303117418), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.005481718218798404), 'max_iter': 1194, 'solver': 'sgd'}",0.007693032303117418,"(1024, 384, 128)",adaptive,0.005481718218798404,1194,sgd
16,11,0.4898270162532884,0.019305988248880843,1.0,0.0,"{'alpha': np.float64(2.827033776861555e-05), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.038878006669955924), 'max_iter': 814, 'solver': 'lbfgs'}",2.827033776861555e-05,"(768, 256)",adaptive,0.038878006669955924,814,lbfgs
16,12,0.19002256334133735,0.07122219000401711,0.41193859074042916,0.23320322762871534,"{'alpha': np.float64(0.003461650799255942), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0004313815292781719), 'max_iter': 1190, 'solver': 'sgd'}",0.003461650799255942,"(1024, 512, 128)",constant,0.0004313815292781719,1190,sgd
16,13,0.4898270162532884,0.019305988248880843,1.0,0.0,"{'alpha': np.float64(4.75382733418456e-05), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0001604228091311519), 'max_iter': 1160, 'solver': 'lbfgs'}",4.75382733418456e-05,"(768, 256)",constant,0.0001604228091311519,1160,lbfgs
16,14,0.4026474032197144,0.04453625939601663,0.8896895401813806,0.05983760231073372,"{'alpha': np.float64(0.0003892693187919773), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.002229010810261052), 'max_iter': 584, 'solver': 'adam'}",0.0003892693187919773,"(1536, 384, 128)",adaptive,0.002229010810261052,584,adam
16,15,0.1615891099857708,0.09411154892112013,0.29700917387846704,0.22243688761471997,"{'alpha': np.float64(0.006740641679299536), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.012732716001534817), 'max_iter': 968, 'solver': 'adam'}",0.006740641679299536,"(1024, 384, 128)",adaptive,0.012732716001534817,968,adam
16,16,0.3361893983737637,0.10479209210288747,0.8044820209880896,0.1810887125077051,"{'alpha': np.float64(0.0006971074016943983), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.005408331712554804), 'max_iter': 949, 'solver': 'sgd'}",0.0006971074016943983,"(256, 256)",adaptive,0.005408331712554804,949,sgd
16,17,0.45507057944909607,0.05164180482792753,0.939667143117194,0.020440847049513194,"{'alpha': np.float64(0.005273022923955989), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00031625827012195755), 'max_iter': 1148, 'solver': 'adam'}",0.005273022923955989,"(1024, 384, 128)",adaptive,0.00031625827012195755,1148,adam
16,18,0.40483523638457203,0.06651342507754535,0.9263269567687015,0.0415399534951006,"{'alpha': np.float64(0.0034454923492297355), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0037969211975212446), 'max_iter': 1103, 'solver': 'adam'}",0.0034454923492297355,"(256, 256)",constant,0.0037969211975212446,1103,adam
16,19,0.47697370894753127,0.03322748744241513,1.0,0.0,"{'alpha': np.float64(3.9979520629817555e-05), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0017694911019205221), 'max_iter': 756, 'solver': 'lbfgs'}",3.9979520629817555e-05,"(256, 256)",constant,0.0017694911019205221,756,lbfgs
17,0,0.4676136235680827,0.05663747638366139,1.0,0.0,"{'alpha': np.float64(0.00044216141136296664), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.005280377240380405), 'max_iter': 667, 'solver': 'lbfgs'}",0.00044216141136296664,"(1536, 384, 128)",constant,0.005280377240380405,667,lbfgs
17,1,0.502571378271903,0.0171983439298597,1.0,0.0,"{'alpha': np.float64(4.89271273788508e-05), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.01864842372943897), 'max_iter': 845, 'solver': 'lbfgs'}",4.89271273788508e-05,"(512, 512)",adaptive,0.01864842372943897,845,lbfgs
17,2,0.4898270162532884,0.019305988248880843,1.0,0.0,"{'alpha': np.float64(1.0645725140199147e-05), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0035024190543108923), 'max_iter': 601, 'solver': 'lbfgs'}",1.0645725140199147e-05,"(768, 256)",adaptive,0.0035024190543108923,601,lbfgs
17,3,0.502571378271903,0.0171983439298597,1.0,0.0,"{'alpha': np.float64(7.347097749483217e-05), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0030905089874957974), 'max_iter': 793, 'solver': 'lbfgs'}",7.347097749483217e-05,"(512, 512)",adaptive,0.0030905089874957974,793,lbfgs
17,4,0.4321931010544821,0.0804902261550356,0.8831990458326935,0.0905407751080834,"{'alpha': np.float64(0.0005985504772612608), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.095245646972305), 'max_iter': 861, 'solver': 'sgd'}",0.0005985504772612608,"(512, 256)",adaptive,0.095245646972305,861,sgd
17,5,0.45008218541530454,0.07100671461025237,0.9379605768060504,0.01358620428468368,"{'alpha': np.float64(0.00010153499506271865), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04733984045498701), 'max_iter': 1079, 'solver': 'sgd'}",0.00010153499506271865,"(768, 256)",constant,0.04733984045498701,1079,sgd
17,6,0.30824734042274504,0.05928555082447969,0.7247571160996488,0.1711059422915985,"{'alpha': np.float64(7.146384553110213e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0005645647594168983), 'max_iter': 602, 'solver': 'sgd'}",7.146384553110213e-05,"(1024, 256)",adaptive,0.0005645647594168983,602,sgd
17,7,0.47647680726964625,0.023404159708250473,1.0,0.0,"{'alpha': np.float64(0.0005247615064743937), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.003993789668401371), 'max_iter': 873, 'solver': 'lbfgs'}",0.0005247615064743937,"(512,)",constant,0.003993789668401371,873,lbfgs
17,8,0.05072418179924667,0.04588745512105019,0.05131333383257147,0.042311677380733666,"{'alpha': np.float64(9.923582902630889e-05), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.01940696456129991), 'max_iter': 722, 'solver': 'adam'}",9.923582902630889e-05,"(2048, 256)",constant,0.01940696456129991,722,adam
17,9,0.263143533542275,0.07318902887774603,0.6605039108648763,0.2587397245158348,"{'alpha': np.float64(0.0002902983890686053), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0008567529162034119), 'max_iter': 688, 'solver': 'sgd'}",0.0002902983890686053,"(512,)",constant,0.0008567529162034119,688,sgd
17,10,0.4463133882795141,0.06145451987709243,0.9385421457118406,0.02139932862862573,"{'alpha': np.float64(1.1972522080045775e-05), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00020154944777732962), 'max_iter': 598, 'solver': 'adam'}",1.1972522080045775e-05,"(1024, 512)",constant,0.00020154944777732962,598,adam
17,11,0.48215092374838076,0.018815572764344642,1.0,0.0,"{'alpha': np.float64(6.44866908530735e-05), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00700556026633881), 'max_iter': 837, 'solver': 'lbfgs'}",6.44866908530735e-05,"(512, 256)",constant,0.00700556026633881,837,lbfgs
17,12,0.19909048894147827,0.07627178352247863,0.5188252509637733,0.1866586914591183,"{'alpha': np.float64(4.9138625434636226e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00033691285046278654), 'max_iter': 679, 'solver': 'sgd'}",4.9138625434636226e-05,"(1024, 256)",constant,0.00033691285046278654,679,sgd
17,13,0.476776002987677,0.0339089311996707,1.0,0.0,"{'alpha': np.float64(0.0012799381981503314), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.07574509211920058), 'max_iter': 773, 'solver': 'lbfgs'}",0.0012799381981503314,"(256, 256)",constant,0.07574509211920058,773,lbfgs
17,14,0.15571898545211238,0.05202316120109164,0.2940692808841459,0.09531749272733646,"{'alpha': np.float64(0.00021445342061334312), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0001845018161489173), 'max_iter': 786, 'solver': 'sgd'}",0.00021445342061334312,"(1024, 384)",adaptive,0.0001845018161489173,786,sgd
17,15,0.48382779616897265,0.051730271433063454,1.0,0.0,"{'alpha': np.float64(0.0019826027382750942), 'hidden_layer_sizes': (768, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0010822626179869497), 'max_iter': 998, 'solver': 'lbfgs'}",0.0019826027382750942,"(768, 256, 128)",adaptive,0.0010822626179869497,998,lbfgs
17,16,0.1279043325518153,0.0329602169830757,0.34570744241806467,0.0868561889269782,"{'alpha': np.float64(0.0011855578910494118), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0003445159560477603), 'max_iter': 728, 'solver': 'sgd'}",0.0011855578910494118,"(256, 256)",constant,0.0003445159560477603,728,sgd
17,17,0.41919315698688864,0.04169947395189144,0.9299940297398877,0.0360433792104491,"{'alpha': np.float64(1.1001954531982629e-05), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0029010695208232847), 'max_iter': 556, 'solver': 'adam'}",1.1001954531982629e-05,"(1024, 256, 128)",adaptive,0.0029010695208232847,556,adam
17,18,0.4009853203087824,0.04570912871412544,0.9117973279034144,0.05906112560695397,"{'alpha': np.float64(2.5250884714364378e-05), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.006988608420283286), 'max_iter': 1155, 'solver': 'sgd'}",2.5250884714364378e-05,"(512,)",constant,0.006988608420283286,1155,sgd
17,19,0.3597703272762096,0.08721806771383585,0.7708237360783723,0.23561363663561735,"{'alpha': np.float64(0.0005645811752202761), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.009288614053488714), 'max_iter': 715, 'solver': 'adam'}",0.0005645811752202761,"(1024, 384, 128)",constant,0.009288614053488714,715,adam
18,0,0.44466082146464714,0.054755306285427296,0.9143496137301186,0.048417557750624805,"{'alpha': np.float64(0.0008840829711424467), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0015678667462975945), 'max_iter': 723, 'solver': 'adam'}",0.0008840829711424467,"(256, 256)",adaptive,0.0015678667462975945,723,adam
18,1,0.3699213877176389,0.05459416496380041,0.8204862032961537,0.07410415261475524,"{'alpha': np.float64(0.000210369672563878), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.008987398658728699), 'max_iter': 623, 'solver': 'adam'}",0.000210369672563878,"(512, 256)",constant,0.008987398658728699,623,adam
18,2,0.3727278882048132,0.07312679687943008,0.8413039020612778,0.09154301405932759,"{'alpha': np.float64(1.5186776401787633e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0012927896547743982), 'max_iter': 718, 'solver': 'sgd'}",1.5186776401787633e-05,"(1024, 256)",constant,0.0012927896547743982,718,sgd
18,3,0.40319199004183515,0.09046173305647019,0.8628602054529845,0.1541635808892368,"{'alpha': np.float64(0.00016071489090380495), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004675066127883136), 'max_iter': 1111, 'solver': 'adam'}",0.00016071489090380495,"(1536, 384, 128)",constant,0.004675066127883136,1111,adam
18,4,0.4681166083560451,0.038621793377459614,1.0,0.0,"{'alpha': np.float64(2.7201392191979613e-05), 'hidden_layer_sizes': (1024,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00017413426300522916), 'max_iter': 938, 'solver': 'lbfgs'}",2.7201392191979613e-05,"(1024,)",adaptive,0.00017413426300522916,938,lbfgs
18,5,0.44775993085120874,0.020449310930861345,0.9254331091796434,0.02260070705105628,"{'alpha': np.float64(1.1306898657184711e-05), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0009488411485019508), 'max_iter': 508, 'solver': 'adam'}",1.1306898657184711e-05,"(1024,)",constant,0.0009488411485019508,508,adam
18,6,0.049783196123333116,0.03816904252965478,0.052526779144572634,0.03864844841886988,"{'alpha': np.float64(8.906211931289035e-05), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.09845799616129114), 'max_iter': 527, 'solver': 'adam'}",8.906211931289035e-05,"(1536, 384, 128)",constant,0.09845799616129114,527,adam
18,7,0.44409668412307396,0.04009545793090576,0.9424589007642901,0.011215610169891258,"{'alpha': np.float64(5.6264284317367286e-05), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.02524192690411677), 'max_iter': 626, 'solver': 'sgd'}",5.6264284317367286e-05,"(1024, 512, 128)",constant,0.02524192690411677,626,sgd
18,8,0.4706603290282607,0.032847408792610944,0.9406073534582102,0.01615836673811269,"{'alpha': np.float64(0.001651196578938408), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.009999684514770287), 'max_iter': 752, 'solver': 'sgd'}",0.001651196578938408,"(1024, 256)",constant,0.009999684514770287,752,sgd
18,9,0.43761670517975143,0.03952492633441342,0.9374295273462708,0.01813038497590771,"{'alpha': np.float64(0.0006481534185994168), 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.010360435035905762), 'max_iter': 1189, 'solver': 'sgd'}",0.0006481534185994168,"(512,)",adaptive,0.010360435035905762,1189,sgd
18,10,0.49443385884390334,0.016616257310397856,1.0,0.0,"{'alpha': np.float64(0.00031614455135911985), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.08110151020619018), 'max_iter': 635, 'solver': 'lbfgs'}",0.00031614455135911985,"(1024, 256)",adaptive,0.08110151020619018,635,lbfgs
18,11,0.4962737450106262,0.05151881862577789,0.9511282542501768,0.005748103207804921,"{'alpha': np.float64(0.001651792012620116), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.055986060708840754), 'max_iter': 931, 'solver': 'sgd'}",0.001651792012620116,"(512, 512)",adaptive,0.055986060708840754,931,sgd
18,12,0.42363234589627774,0.09438045435467633,0.8541783021664602,0.17536291187726522,"{'alpha': np.float64(0.0004305437654980669), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0985631091052111), 'max_iter': 775, 'solver': 'sgd'}",0.0004305437654980669,"(1024, 256, 64)",constant,0.0985631091052111,775,sgd
18,13,0.18387860562165426,0.05212323410058533,0.4204140909041401,0.07326663536697194,"{'alpha': np.float64(0.0031241129263204007), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0002487367517679807), 'max_iter': 754, 'solver': 'sgd'}",0.0031241129263204007,"(1024, 512)",adaptive,0.0002487367517679807,754,sgd
18,14,0.42520502023668777,0.023087251026423422,0.9083488830999265,0.06473015882546446,"{'alpha': np.float64(0.009620904697997227), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0014719066562188733), 'max_iter': 1103, 'solver': 'adam'}",0.009620904697997227,"(1024, 256, 64)",constant,0.0014719066562188733,1103,adam
18,15,0.05484077299020508,0.03485967424998051,0.06408112644422374,0.037203202154927444,"{'alpha': np.float64(0.0001287547063775417), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.022029521393182393), 'max_iter': 781, 'solver': 'adam'}",0.0001287547063775417,"(2048, 256)",adaptive,0.022029521393182393,781,adam
18,16,0.4342255080431551,0.0461089728314806,0.9319169889978116,0.029547845079667946,"{'alpha': np.float64(0.0013910692309837315), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.05595106168599419), 'max_iter': 512, 'solver': 'sgd'}",0.0013910692309837315,"(1024, 512, 128)",constant,0.05595106168599419,512,sgd
18,17,0.42701024289244377,0.06302727479873445,0.9035104062435811,0.06705299580302958,"{'alpha': np.float64(7.306821773335667e-05), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.015288982701645087), 'max_iter': 544, 'solver': 'sgd'}",7.306821773335667e-05,"(1024,)",constant,0.015288982701645087,544,sgd
18,18,0.47647680726964625,0.023404159708250473,1.0,0.0,"{'alpha': np.float64(5.5387549696058213e-05), 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00010035387248882954), 'max_iter': 757, 'solver': 'lbfgs'}",5.5387549696058213e-05,"(512,)",adaptive,0.00010035387248882954,757,lbfgs
18,19,0.47200153631946795,0.048020376224004575,0.9477748904877025,0.009481773657568965,"{'alpha': np.float64(4.228759426379808e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.03725475702522949), 'max_iter': 947, 'solver': 'sgd'}",4.228759426379808e-05,"(1024, 256)",constant,0.03725475702522949,947,sgd
19,0,0.26473614385589606,0.08141436311791861,0.6796897780368033,0.18691640541128504,"{'alpha': np.float64(8.862431206997713e-05), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0011035353768563275), 'max_iter': 579, 'solver': 'sgd'}",8.862431206997713e-05,"(256, 256)",adaptive,0.0011035353768563275,579,sgd
19,1,0.48215092374838076,0.018815572764344642,1.0,0.0,"{'alpha': np.float64(1.5891758821601638e-05), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0004363990948256441), 'max_iter': 1086, 'solver': 'lbfgs'}",1.5891758821601638e-05,"(512, 256)",constant,0.0004363990948256441,1086,lbfgs
